ts,user_id,country_id,site_id
2019-02-03 19:23:51,LC30BF,QLT,5NPAU
2019-02-03 19:25:19,LC3CCB,QLT,5NPAU
2019-02-03 19:26:21,LC353E,BDV,5NPAU
2019-02-03 19:26:21,LC3E50,QLT,5NPAU
2019-02-03 19:26:22,LC3E50,QLT,5NPAU
2019-02-03 19:26:23,LC37F8,QLT,5NPAU
2019-02-03 19:26:26,LC3E50,QLT,5NPAU
2019-02-03 19:26:56,LC3069,QLT,5NPAU
2019-02-03 19:27:24,LC75C3,BDV,N0OTG
2019-02-03 19:27:33,LCC303,QLT,5NPAU
2019-02-03 19:27:39,LC376D,BDV,5NPAU
2019-02-03 19:27:56,LC397D,BDV,5NPAU
2019-02-03 19:28:39,LC3FA5,BDV,5NPAU
2019-02-03 19:29:00,LCC38D,QLT,5NPAU
2019-02-03 19:29:17,LC3561,TL6,QGO3G
2019-02-03 19:29:22,LC3443,QLT,5NPAU
2019-02-03 19:30:40,LC3E34,QLT,5NPAU
2019-02-03 19:31:11,LC3A85,QLT,5NPAU
2019-02-03 19:31:13,LCC303,QLT,5NPAU
2019-02-03 19:32:07,LC329C,QLT,5NPAU
2019-02-03 19:32:15,LC329C,QLT,5NPAU
2019-02-03 19:32:22,LC3E38,BDV,5NPAU
2019-02-03 19:33:15,LC3A55,QLT,5NPAU
2019-02-03 19:33:37,LC3438,QLT,5NPAU
2019-02-03 19:35:32,LC3E27,TL6,N0OTG
2019-02-03 19:36:44,LC30DD,QLT,5NPAU
2019-02-03 19:37:06,LC3DB6,BDV,5NPAU
2019-02-03 19:37:31,LC315E,BDV,5NPAU
2019-02-03 19:38:01,LC3859,QLT,5NPAU
2019-02-03 19:40:35,LC3C9B,QLT,5NPAU
2019-02-03 19:41:45,LC38A5,TL6,QGO3G
2019-02-03 19:42:47,LCC303,QLT,5NPAU
2019-02-03 19:43:18,LC3859,QLT,5NPAU
2019-02-03 19:44:20,LC380E,TL6,N0OTG
2019-02-03 19:45:12,LC3FB3,BDV,5NPAU
2019-02-03 19:45:50,LC3FE8,BDV,5NPAU
2019-02-03 19:47:03,LC3355,QLT,5NPAU
2019-02-03 19:47:27,LC3350,QLT,5NPAU
2019-02-03 19:48:09,LC06C3,TL6,N0OTG
2019-02-03 19:49:01,LC06C3,TL6,N0OTG
2019-02-03 19:49:30,LC3E70,QLT,5NPAU
2019-02-03 19:49:41,LC06C3,TL6,N0OTG
2019-02-03 19:50:15,LC7C3E,TL6,N0OTG
2019-02-03 19:50:22,LC06C3,TL6,N0OTG
2019-02-03 19:50:50,LC06C3,TL6,N0OTG
2019-02-03 19:52:09,LC3812,QLT,5NPAU
2019-02-03 19:52:27,LC3F64,QLT,5NPAU
2019-02-03 19:52:45,LC3695,QLT,5NPAU
2019-02-03 19:52:59,LC3229,TL6,QGO3G
2019-02-03 19:55:14,LC06C3,TL6,N0OTG
2019-02-03 19:55:16,LC399D,BDV,N0OTG
2019-02-03 19:55:46,LC3268,TL6,QGO3G
2019-02-03 19:55:48,LC06C3,TL6,N0OTG
2019-02-03 19:57:05,LC06C3,TL6,N0OTG
2019-02-03 19:57:52,LC06C3,TL6,N0OTG
2019-02-03 19:57:55,LC3CB1,QLT,5NPAU
2019-02-03 19:58:31,LC06C3,TL6,N0OTG
2019-02-03 19:58:42,LC3F17,QLT,5NPAU
2019-02-03 19:58:52,LC06C3,TL6,N0OTG
2019-02-03 20:00:06,LC06C3,TL6,N0OTG
2019-02-03 20:00:14,LC3A27,TL6,N0OTG
2019-02-03 20:00:29,LCC392,QLT,5NPAU
2019-02-03 20:00:34,LC3378,BDV,5NPAU
2019-02-03 20:00:34,LC3B60,QLT,5NPAU
2019-02-03 20:00:34,LC06C3,TL6,N0OTG
2019-02-03 20:00:40,LCC392,QLT,5NPAU
2019-02-03 20:01:32,LC33E0,BDV,5NPAU
2019-02-03 20:01:47,LC06C3,TL6,N0OTG
2019-02-03 20:01:58,LC34BD,XA7,N0OTG
2019-02-03 20:02:07,LC35DB,QLT,5NPAU
2019-02-03 20:02:36,LCC392,QLT,5NPAU
2019-02-03 20:02:36,LC06C3,TL6,N0OTG
2019-02-03 20:02:51,LCC377,TL6,N0OTG
2019-02-03 20:03:02,LC65C3,QLT,5NPAU
2019-02-03 20:03:10,LC327D,BDV,5NPAU
2019-02-03 20:05:12,LC3FBF,BDV,5NPAU
2019-02-03 20:06:38,LCC389,QLT,5NPAU
2019-02-03 20:08:34,LC3837,QLT,5NPAU
2019-02-03 20:08:55,LC3BF5,QLT,5NPAU
2019-02-03 20:10:30,LCC317,BDV,5NPAU
2019-02-03 20:13:51,LC3DB6,BDV,5NPAU
2019-02-03 20:18:20,LCBCC3,QLT,5NPAU
2019-02-03 20:18:37,LC3AC9,QLT,5NPAU
2019-02-03 20:18:39,LC3EE7,TL6,N0OTG
2019-02-03 20:19:50,LC322F,QLT,5NPAU
2019-02-03 20:20:34,LC399D,BDV,5NPAU
2019-02-03 20:22:08,LC3FFD,BDV,5NPAU
2019-02-03 20:22:24,LC06C3,TL6,N0OTG
2019-02-03 20:22:38,LC3F42,BDV,5NPAU
2019-02-03 20:22:55,LC06C3,TL6,N0OTG
2019-02-03 20:30:23,LC34F7,QLT,5NPAU
2019-02-03 20:31:30,LCC3F7,TL6,QGO3G
2019-02-03 20:31:36,LC3C2E,TL6,QGO3G
2019-02-03 20:34:59,LC9BC3,QLT,5NPAU
2019-02-03 20:36:01,LC355E,TL6,QGO3G
2019-02-03 20:40:40,LC336B,BDV,5NPAU
2019-02-03 20:41:35,LCC363,BDV,5NPAU
2019-02-03 20:41:39,LC3B01,BDV,5NPAU
2019-02-03 20:42:46,LC353E,BDV,5NPAU
2019-02-03 20:46:48,LC4C33,BDV,5NPAU
2019-02-03 20:48:41,LC4C31,QLT,5NPAU
2019-02-03 20:53:40,LC3EC9,QLT,5NPAU
2019-02-03 21:01:04,LC3D31,QLT,5NPAU
2019-02-03 21:03:38,LC39F9,BDV,N0OTG
2019-02-03 21:06:18,LC3C56,TL6,N0OTG
2019-02-03 21:06:50,LC3F5F,QLT,5NPAU
2019-02-03 21:08:16,LCC3C9,TL6,N0OTG
2019-02-03 21:11:21,LC3B8F,TL6,QGO3G
2019-02-03 21:13:00,LC39C4,BDV,N0OTG
2019-02-03 21:15:09,LC37FF,QLT,5NPAU
2019-02-03 21:15:11,LC3CB0,TL6,N0OTG
2019-02-03 21:17:20,LC3481,TL6,N0OTG
2019-02-03 21:23:07,LC3076,TL6,QGO3G
2019-02-03 21:24:24,LC3EA6,BDV,5NPAU
2019-02-03 21:26:31,LC312E,QLT,N0OTG
2019-02-03 21:27:36,LCC353,QLT,5NPAU
2019-02-03 21:29:29,LC3A4D,BDV,N0OTG
2019-02-03 21:30:33,LC3F44,QLT,5NPAU
2019-02-03 21:32:56,LC3E6A,BDV,5NPAU
2019-02-03 21:41:55,LCC353,QLT,5NPAU
2019-02-03 21:42:16,LC3635,NVV,N0OTG
2019-02-03 21:43:42,LC3095,BDV,5NPAU
2019-02-03 21:46:12,LC3D15,QLT,5NPAU
2019-02-03 21:50:29,LC3CD6,BDV,5NPAU
2019-02-03 21:53:39,LC3859,QLT,5NPAU
2019-02-03 21:56:53,LC3E2F,XA7,N0OTG
2019-02-03 22:02:43,LC3EA8,TL6,N0OTG
2019-02-03 22:03:06,LC343C,TL6,N0OTG
2019-02-03 22:04:50,LC312B,QLT,5NPAU
2019-02-03 22:05:26,LC347D,QLT,5NPAU
2019-02-03 22:10:39,LC376C,TL6,QGO3G
2019-02-03 22:13:47,LC3A6C,BDV,N0OTG
2019-02-03 22:13:49,LC3515,TL6,N0OTG
2019-02-03 22:14:26,LC3833,TL6,QGO3G
2019-02-03 22:15:57,LC355E,QLT,5NPAU
2019-02-03 22:20:17,LC39E2,TL6,N0OTG
2019-02-03 22:23:38,LC3D4F,HVQ,GVOFK
2019-02-03 22:27:55,LC0C3E,BDV,N0OTG
2019-02-03 22:32:00,LCE2C3,BDV,5NPAU
2019-02-03 22:32:05,LC30F4,BDV,5NPAU
2019-02-03 22:32:07,LCE2C3,BDV,5NPAU
2019-02-03 22:32:10,LCE2C3,BDV,5NPAU
2019-02-03 22:32:37,LC3EE5,BDV,5NPAU
2019-02-03 22:33:13,LC310F,XA7,N0OTG
2019-02-03 22:34:58,LC3612,TL6,N0OTG
2019-02-03 22:35:45,LC3041,TL6,QGO3G
2019-02-03 22:35:52,LC3041,TL6,QGO3G
2019-02-03 22:37:27,LC3DE5,BDV,5NPAU
2019-02-03 22:38:12,LC3481,TL6,N0OTG
2019-02-03 22:40:03,LC3926,TL6,N0OTG
2019-02-03 22:43:15,LC5C34,TL6,N0OTG
2019-02-03 22:45:31,LC39D1,BDV,5NPAU
2019-02-03 23:03:59,LC31F4,TL6,N0OTG
2019-02-03 23:05:06,LC60C3,TL6,N0OTG
2019-02-03 23:13:35,LC390C,TL6,QGO3G
2019-02-03 23:17:31,LC3AE8,BDV,N0OTG
2019-02-03 23:18:38,LC33C6,TL6,N0OTG
2019-02-03 23:19:31,LC317E,TL6,N0OTG
2019-02-03 23:29:23,LC364A,QLT,N0OTG
2019-02-03 23:34:20,LCC3BD,QLT,5NPAU
2019-02-03 23:34:34,LC3881,BDV,5NPAU
2019-02-03 23:39:51,LC3DEA,TL6,N0OTG
2019-02-03 23:41:03,LC3DEA,TL6,N0OTG
2019-02-03 23:42:02,LC3DEA,TL6,N0OTG
2019-02-03 23:48:45,LC31C9,TL6,N0OTG
2019-02-03 23:49:56,LC3540,TL6,N0OTG
2019-02-03 23:50:09,LCC351,TL6,QGO3G
2019-02-03 23:54:20,LC3245,TL6,N0OTG
2019-02-03 23:57:07,LC9C30,BDV,5NPAU
2019-02-04 00:06:31,LC3B95,HVQ,GVOFK
2019-02-04 00:11:17,LCC7C3,BDV,5NPAU
2019-02-04 00:15:42,LC3114,TL6,N0OTG
2019-02-04 00:16:33,LC398F,TL6,QGO3G
2019-02-04 00:18:18,LC3A59,TL6,N0OTG
2019-02-04 00:19:53,LC3A59,TL6,N0OTG
2019-02-04 00:20:40,LC3A59,TL6,N0OTG
2019-02-04 00:21:15,LC3A59,TL6,N0OTG
2019-02-04 00:21:51,LC3E27,TL6,N0OTG
2019-02-04 00:23:00,LC3758,XA7,N0OTG
2019-02-04 00:26:30,LC8C30,TL6,N0OTG
2019-02-04 00:32:34,LC30B1,BDV,5NPAU
2019-02-04 00:32:38,LC3514,TL6,QGO3G
2019-02-04 00:41:53,LC3ED0,TL6,QGO3G
2019-02-04 00:45:57,LC4C30,TL6,N0OTG
2019-02-04 00:46:58,LC3700,TL6,N0OTG
2019-02-04 00:54:29,LC3D4D,XA7,N0OTG
2019-02-04 01:03:50,LCC335,XA7,N0OTG
2019-02-04 01:06:54,LC3A1C,QLT,3POLC
2019-02-04 01:10:51,LC3486,TL6,N0OTG
2019-02-04 01:13:51,LC36E0,QLT,5NPAU
2019-02-04 01:14:10,LC351A,TL6,N0OTG
2019-02-04 01:17:42,LCC3E0,XA7,N0OTG
2019-02-04 01:19:14,LC3973,NVV,N0OTG
2019-02-04 01:20:09,LCC3E0,XA7,N0OTG
2019-02-04 01:23:00,LC3FD1,XA7,N0OTG
2019-02-04 01:27:32,LC3111,TL6,QGO3G
2019-02-04 01:31:17,LC3C4F,TL6,QGO3G
2019-02-04 01:31:35,LC39DF,XA7,N0OTG
2019-02-04 01:32:20,LC3DA8,TL6,N0OTG
2019-02-04 01:34:13,LC370F,TL6,QGO3G
2019-02-04 01:43:40,LC3259,TL6,N0OTG
2019-02-04 01:45:00,LC3C8A,TL6,N0OTG
2019-02-04 01:45:55,LCC3A5,QLT,5NPAU
2019-02-04 01:47:19,LCC3A5,QLT,5NPAU
2019-02-04 01:48:08,LCC3A5,QLT,5NPAU
2019-02-04 01:48:10,LCC3A5,QLT,5NPAU
2019-02-04 01:49:21,LCC3A5,QLT,5NPAU
2019-02-04 01:49:28,LCC3A5,QLT,5NPAU
2019-02-04 01:49:35,LCC3A5,QLT,5NPAU
2019-02-04 01:49:43,LCC3A5,QLT,5NPAU
2019-02-04 01:52:21,LCCFC3,TL6,N0OTG
2019-02-04 02:01:10,LC3515,TL6,N0OTG
2019-02-04 02:01:13,LCC3E0,XA7,N0OTG
2019-02-04 02:06:16,LC3229,TL6,QGO3G
2019-02-04 02:06:22,LCC301,TL6,N0OTG
2019-02-04 02:11:20,LC3C79,TL6,QGO3G
2019-02-04 02:13:34,LC3D3C,TL6,N0OTG
2019-02-04 02:13:58,LC3399,TL6,QGO3G
2019-02-04 02:15:42,LC348F,TL6,QGO3G
2019-02-04 02:17:54,LC06C3,TL6,N0OTG
2019-02-04 02:18:09,LC3060,TL6,N0OTG
2019-02-04 02:18:59,LC3873,TL6,N0OTG
2019-02-04 02:21:29,LCC3E0,XA7,N0OTG
2019-02-04 02:28:27,LC3C6E,TL6,QGO3G
2019-02-04 02:30:12,LC38B4,TL6,N0OTG
2019-02-04 02:35:45,LC3721,XA7,N0OTG
2019-02-04 02:38:32,LC3A58,HVQ,GVOFK
2019-02-04 02:41:38,LC31E2,TL6,N0OTG
2019-02-04 02:42:09,LC30D9,NVV,N0OTG
2019-02-04 02:52:51,LC3D7E,NVV,N0OTG
2019-02-04 02:58:17,LC3D48,XA7,N0OTG
2019-02-04 03:00:20,LC3C9F,TL6,N0OTG
2019-02-04 03:04:14,LC8C30,TL6,N0OTG
2019-02-04 03:04:25,LC3725,TL6,N0OTG
2019-02-04 03:09:42,LC3A98,TL6,N0OTG
2019-02-04 03:10:34,LC3A98,TL6,N0OTG
2019-02-04 03:16:53,LC30E0,XA7,N0OTG
2019-02-04 03:17:11,LC3293,TL6,N0OTG
2019-02-04 03:23:07,LC351C,TL6,N0OTG
2019-02-04 03:26:59,LC3515,TL6,N0OTG
2019-02-04 03:29:33,LC3AAC,TL6,N0OTG
2019-02-04 03:34:18,LC3CBB,TL6,N0OTG
2019-02-04 03:57:09,LC3CAA,TL6,QGO3G
2019-02-04 04:15:50,LCCC31,HVQ,3POLC
2019-02-04 04:17:04,LC3A9C,TL6,N0OTG
2019-02-04 04:26:24,LC33DA,TL6,N0OTG
2019-02-04 04:33:53,LCC3E0,XA7,N0OTG
2019-02-04 04:43:16,LC35AA,TL6,QGO3G
2019-02-04 04:57:48,LC3FD1,XA7,N0OTG
2019-02-04 05:03:06,LC3FEE,HVQ,3POLC
2019-02-04 05:03:19,LC3FEE,HVQ,3POLC
2019-02-04 05:04:03,LC3FEE,HVQ,3POLC
2019-02-04 05:04:17,LC3FD1,XA7,N0OTG
2019-02-04 05:10:00,LC3FEE,HVQ,3POLC
2019-02-04 05:12:56,LC3FEE,HVQ,3POLC
2019-02-04 05:27:29,LC3DDC,BDV,5NPAU
2019-02-04 05:28:09,LC3722,HVQ,GVOFK
2019-02-04 05:37:35,LC06C3,HVQ,GVOFK
2019-02-04 05:38:19,LC31DA,TL6,N0OTG
2019-02-04 05:54:35,LC350C,TL6,N0OTG
2019-02-04 06:11:19,LC3C9D,TL6,N0OTG
2019-02-04 06:12:19,LC3C9D,TL6,N0OTG
2019-02-04 06:12:56,LC3C9D,TL6,N0OTG
2019-02-04 06:14:54,LC3C9D,TL6,N0OTG
2019-02-04 06:14:59,LC3A77,TL6,QGO3G
2019-02-04 06:15:26,LC3C9D,TL6,N0OTG
2019-02-04 06:15:39,LC3E37,QLT,5NPAU
2019-02-04 06:15:53,LC3C9D,TL6,N0OTG
2019-02-04 06:16:20,LC3A77,TL6,QGO3G
2019-02-04 06:17:00,LC3274,TL6,N0OTG
2019-02-04 06:42:52,LC3999,TL6,N0OTG
2019-02-04 06:43:46,LC3999,TL6,N0OTG
2019-02-04 06:43:52,LCFFC3,QLT,N0OTG
2019-02-04 06:48:11,LC3D90,TL6,N0OTG
2019-02-04 06:56:59,LC3169,TL6,N0OTG
2019-02-04 06:58:53,LC3EE7,TL6,N0OTG
2019-02-04 07:03:04,LC3999,TL6,N0OTG
2019-02-04 07:15:03,LC3169,HVQ,GVOFK
2019-02-04 07:16:10,LC3999,TL6,N0OTG
2019-02-04 07:43:04,LC4C38,BDV,N0OTG
2019-02-04 07:46:22,LC3C9B,TL6,QGO3G
2019-02-04 08:26:47,LC3D26,TL6,N0OTG
2019-02-04 08:43:30,LC3099,TL6,N0OTG
2019-02-04 08:56:38,LC3045,QLT,5NPAU
2019-02-04 09:10:38,LC32C8,HVQ,GVOFK
2019-02-04 09:19:45,LC3F92,BDV,N0OTG
2019-02-04 09:20:39,LC32D4,HVQ,GVOFK
2019-02-04 09:27:33,LC3D04,QLT,5NPAU
2019-02-04 09:32:22,LC3E01,QLT,5NPAU
2019-02-04 09:33:33,LC3FC8,BDV,5NPAU
2019-02-04 09:46:14,LCC3DE,QLT,5NPAU
2019-02-04 09:57:19,LC30B4,TL6,N0OTG
2019-02-04 09:59:54,LC387A,QLT,N0OTG
2019-02-04 10:13:51,LC3BEF,HVQ,GVOFK
2019-02-04 10:15:03,LC3D52,TL6,N0OTG
2019-02-04 10:24:50,LC3874,QLT,5NPAU
2019-02-04 10:24:55,LC3874,QLT,5NPAU
2019-02-04 10:25:00,LC3874,QLT,5NPAU
2019-02-04 10:25:03,LC3874,QLT,5NPAU
2019-02-04 10:27:08,LC38B7,QLT,5NPAU
2019-02-04 10:28:45,LC3D52,TL6,N0OTG
2019-02-04 10:29:16,LCBCC3,QLT,5NPAU
2019-02-04 10:32:25,LC39DC,QLT,5NPAU
2019-02-04 10:34:25,LC3666,TL6,N0OTG
2019-02-04 10:43:29,LC3863,QLT,5NPAU
2019-02-04 10:52:33,LC3387,QLT,5NPAU
2019-02-04 10:55:53,LC3408,QLT,N0OTG
2019-02-04 11:03:51,LCCC38,QLT,5NPAU
2019-02-04 11:13:51,LC3A59,TL6,N0OTG
2019-02-04 11:14:21,LC3A59,TL6,N0OTG
2019-02-04 11:14:48,LC3A59,TL6,N0OTG
2019-02-04 11:18:50,LC319F,TL6,N0OTG
2019-02-04 11:22:30,LC31B5,QLT,N0OTG
2019-02-04 11:29:38,LC31A0,QLT,5NPAU
2019-02-04 11:29:40,LC31A0,QLT,5NPAU
2019-02-04 11:32:52,LC3A59,TL6,N0OTG
2019-02-04 11:34:31,LC3BE0,BDV,N0OTG
2019-02-04 11:34:36,LC342D,BDV,5NPAU
2019-02-04 11:35:10,LC01C3,QLT,5NPAU
2019-02-04 11:36:14,LC31A0,QLT,5NPAU
2019-02-04 11:41:00,LC34A6,QLT,5NPAU
2019-02-04 11:43:41,LC3A59,TL6,N0OTG
2019-02-04 11:45:25,LC3A59,TL6,N0OTG
2019-02-04 11:50:26,LC3219,QLT,5NPAU
2019-02-04 11:51:53,LC3A59,TL6,N0OTG
2019-02-04 12:00:14,LC36DA,TL6,N0OTG
2019-02-04 12:02:07,LC3723,QLT,5NPAU
2019-02-04 12:04:35,LC3396,QLT,5NPAU
2019-02-04 12:11:11,LC3C47,TL6,N0OTG
2019-02-04 12:12:10,LC35E2,QLT,5NPAU
2019-02-04 12:13:03,LC3763,QLT,5NPAU
2019-02-04 12:23:04,LC3C47,TL6,N0OTG
2019-02-04 12:25:39,LC32F5,BDV,5NPAU
2019-02-04 12:26:33,LC3019,BDV,5NPAU
2019-02-04 12:26:52,LC3E1D,QLT,5NPAU
2019-02-04 12:31:32,LC3CDD,QLT,N0OTG
2019-02-04 12:31:46,LCDC36,QLT,5NPAU
2019-02-04 12:45:25,LC370A,QLT,N0OTG
2019-02-04 12:58:55,LC3396,QLT,5NPAU
2019-02-04 12:59:59,LC3D2C,BDV,5NPAU
2019-02-04 13:03:52,LC31E0,BDV,5NPAU
2019-02-04 13:10:52,LC73C3,TL6,QGO3G
2019-02-04 13:24:34,LC1C32,QLT,5NPAU
2019-02-04 13:25:49,LC3775,HVQ,GVOFK
2019-02-04 13:37:25,LC31E0,TL6,QGO3G
2019-02-04 13:40:10,LC39DC,TL6,N0OTG
2019-02-04 13:43:01,LC33EA,XA7,N0OTG
2019-02-04 13:49:44,LC3B9E,BDV,5NPAU
2019-02-04 13:56:07,LC315E,BDV,5NPAU
2019-02-04 14:07:06,LCC330,BDV,5NPAU
2019-02-04 14:07:10,LC34F7,TL6,QGO3G
2019-02-04 14:12:48,LC3EAF,BDV,5NPAU
2019-02-04 14:16:32,LC34F7,TL6,QGO3G
2019-02-04 14:20:23,LCE4C3,TL6,N0OTG
2019-02-04 14:20:45,LC3B3D,HVQ,GVOFK
2019-02-04 14:20:46,LC338E,TL6,QGO3G
2019-02-04 14:25:24,LC364A,BDV,5NPAU
2019-02-04 14:35:21,LC321B,QLT,5NPAU
2019-02-04 14:41:34,LC30E0,XA7,N0OTG
2019-02-04 14:42:48,LC3164,BDV,5NPAU
2019-02-04 14:45:31,LC3D09,QLT,5NPAU
2019-02-04 14:45:39,LCAC30,TL6,QGO3G
2019-02-04 14:49:03,LC3412,QLT,5NPAU
2019-02-04 14:49:05,LC3E5D,TL6,N0OTG
2019-02-04 14:55:42,LC30EF,TL6,N0OTG
2019-02-04 14:58:03,LC333C,NVV,N0OTG
2019-02-04 14:58:25,LC3467,BDV,5NPAU
2019-02-04 14:59:49,LC3BDE,QLT,5NPAU
2019-02-04 15:00:18,LC5C34,TL6,N0OTG
2019-02-04 15:02:42,LC3DF5,TL6,QGO3G
2019-02-04 15:17:09,LC36B3,BDV,5NPAU
2019-02-04 15:25:11,LC340B,TL6,N0OTG
2019-02-04 15:27:26,LC3E73,XA7,N0OTG
2019-02-04 15:28:32,LC3BCE,TL6,QGO3G
2019-02-04 15:29:45,LCC308,QLT,5NPAU
2019-02-04 15:38:13,LC310B,TL6,QGO3G
2019-02-04 15:39:42,LC37A6,QLT,N0OTG
2019-02-04 15:42:48,LC39A6,QLT,5NPAU
2019-02-04 16:00:16,LC94C3,TL6,N0OTG
2019-02-04 16:08:35,LC323B,TL6,QGO3G
2019-02-04 16:10:43,LCC330,BDV,5NPAU
2019-02-04 16:17:06,LC307F,BDV,5NPAU
2019-02-04 16:24:05,LC3193,HVQ,3POLC
2019-02-04 16:24:40,LC3719,QLT,5NPAU
2019-02-04 16:27:02,LC31A6,BDV,5NPAU
2019-02-04 16:30:27,LC3193,HVQ,3POLC
2019-02-04 16:43:06,LC3AF1,BDV,5NPAU
2019-02-04 16:43:46,LC3E90,TL6,QGO3G
2019-02-04 16:43:50,LCC31F,TL6,N0OTG
2019-02-04 16:45:06,LC30A7,BDV,5NPAU
2019-02-04 16:56:13,LC3098,BDV,N0OTG
2019-02-04 17:00:35,LC3193,HVQ,3POLC
2019-02-04 17:01:10,LC334D,BDV,N0OTG
2019-02-04 17:02:15,LC31C6,BDV,5NPAU
2019-02-04 17:02:19,LC3F04,QLT,5NPAU
2019-02-04 17:02:58,LC3193,HVQ,3POLC
2019-02-04 17:09:38,LC3AAD,BDV,5NPAU
2019-02-04 17:11:22,LCDC39,TL6,QGO3G
2019-02-04 17:14:58,LC305F,QLT,5NPAU
2019-02-04 17:15:12,LC3234,QLT,5NPAU
2019-02-04 17:19:35,LC3E04,QLT,5NPAU
2019-02-04 17:28:33,LCC3A0,BDV,5NPAU
2019-02-04 17:29:48,LC3D0A,QLT,N0OTG
2019-02-04 17:30:35,LC3099,TL6,N0OTG
2019-02-04 17:32:56,LC393E,TL6,N0OTG
2019-02-04 17:40:36,LC3E5C,XA7,N0OTG
2019-02-04 17:42:41,LC3934,BDV,5NPAU
2019-02-04 17:44:48,LC378E,TL6,QGO3G
2019-02-04 17:45:44,LC3E55,QLT,5NPAU
2019-02-04 17:47:08,LC3560,BDV,N0OTG
2019-02-04 17:47:44,LC37BB,QLT,5NPAU
2019-02-04 17:51:49,LC31C6,BDV,5NPAU
2019-02-04 17:52:52,LC3EDD,QLT,5NPAU
2019-02-04 17:53:55,LCC3DE,QLT,5NPAU
2019-02-04 17:55:08,LC394C,QLT,5NPAU
2019-02-04 17:55:34,LC32E9,QLT,5NPAU
2019-02-04 17:56:05,LC36A2,BDV,5NPAU
2019-02-04 18:05:01,LC38CC,QLT,5NPAU
2019-02-04 18:05:04,LC3410,BDV,5NPAU
2019-02-04 18:06:06,LC3D0A,QLT,5NPAU
2019-02-04 18:06:18,LC31F1,QLT,5NPAU
2019-02-04 18:07:25,LC3307,TL6,QGO3G
2019-02-04 18:10:15,LC3D57,QLT,5NPAU
2019-02-04 18:10:49,LC3AC8,TL6,N0OTG
2019-02-04 18:11:43,LC3AC8,TL6,N0OTG
2019-02-04 18:11:44,LC3BDE,QLT,5NPAU
2019-02-04 18:11:56,LCC39F,QLT,5NPAU
2019-02-04 18:12:31,LC3849,BDV,N0OTG
2019-02-04 18:12:41,LC3AE6,QLT,5NPAU
2019-02-04 18:13:15,LC378E,TL6,QGO3G
2019-02-04 18:13:31,LC3AC8,TL6,N0OTG
2019-02-04 18:13:49,LC387C,QLT,5NPAU
2019-02-04 18:14:26,LC351F,BDV,5NPAU
2019-02-04 18:15:14,LC91C3,BDV,5NPAU
2019-02-04 18:15:35,LC3371,TL6,QGO3G
2019-02-04 18:15:46,LC3FFC,QLT,5NPAU
2019-02-04 18:16:55,LC3D14,TL6,QGO3G
2019-02-04 18:19:10,LC31A6,BDV,5NPAU
2019-02-04 18:19:13,LC30B3,XA7,N0OTG
2019-02-04 18:19:52,LC36F4,QLT,5NPAU
2019-02-04 18:20:35,LC30B3,XA7,N0OTG
2019-02-04 18:21:23,LC3ECB,QLT,5NPAU
2019-02-04 18:23:08,LC31C6,BDV,5NPAU
2019-02-04 18:24:35,LC3239,QLT,5NPAU
2019-02-04 18:29:46,LC332A,QLT,5NPAU
2019-02-04 18:30:13,LC3D81,QLT,5NPAU
2019-02-04 18:30:32,LC3FFF,BDV,5NPAU
2019-02-04 18:30:47,LC39CF,TL6,QGO3G
2019-02-04 18:33:43,LC3BED,QLT,5NPAU
2019-02-04 18:34:26,LC3D9B,BDV,5NPAU
2019-02-04 18:37:23,LC3531,QLT,5NPAU
2019-02-04 18:37:51,LC314B,QLT,5NPAU
2019-02-04 18:37:55,LC39AC,QLT,5NPAU
2019-02-04 18:40:29,LC33A4,QLT,5NPAU
2019-02-04 18:40:42,LC37AC,TL6,N0OTG
2019-02-04 18:41:40,LC3F27,QLT,5NPAU
2019-02-04 18:42:18,LC3EF7,TL6,3POLC
2019-02-04 18:42:57,LC30D8,QLT,5NPAU
2019-02-04 18:49:03,LC1C3C,QLT,5NPAU
2019-02-04 18:50:21,LC3BF7,QLT,5NPAU
2019-02-04 18:50:23,LCDC36,BDV,N0OTG
2019-02-04 18:50:27,LC6C30,QLT,5NPAU
2019-02-04 18:51:20,LC32F5,TL6,N0OTG
2019-02-04 18:52:16,LC32F5,TL6,N0OTG
2019-02-04 18:52:39,LC38E8,BDV,5NPAU
2019-02-04 18:52:39,LC3DF9,XA7,N0OTG
2019-02-04 18:53:38,LC3DF9,XA7,N0OTG
2019-02-04 18:56:09,LCC3DE,QLT,5NPAU
2019-02-04 18:57:16,LC33B1,BDV,5NPAU
2019-02-04 18:57:49,LC3137,QLT,5NPAU
2019-02-04 18:59:55,LC31FC,QLT,5NPAU
2019-02-04 19:00:11,LC3DB4,QLT,5NPAU
2019-02-04 19:01:04,LC38D1,BDV,N0OTG
2019-02-04 19:01:27,LC3FFF,BDV,5NPAU
2019-02-04 19:01:30,LC3EC1,TL6,N0OTG
2019-02-04 19:01:37,LC3FFF,BDV,5NPAU
2019-02-04 19:01:55,LC3FFF,BDV,5NPAU
2019-02-04 19:01:57,LC3FFF,BDV,5NPAU
2019-02-04 19:01:58,LC32F5,TL6,N0OTG
2019-02-04 19:02:04,LC3FFF,BDV,5NPAU
2019-02-04 19:02:11,LC3FFF,BDV,5NPAU
2019-02-04 19:03:18,LC32F5,TL6,N0OTG
